Source,Target,weight,isDirectional
2402,7870,0.7701540462154053,True
2402,8671,0.7701540462154053,True
2402,9209,0.7715167498104596,True
2402,9389,0.7715167498104596,True
2402,9485,0.7701540462154053,True
2403,213,0.7999999999999998,True
2403,907,0.7999999999999998,True
2403,2364,0.7590721152765896,True
2403,3080,0.7590721152765896,True
2403,3668,0.7514691493021793,True
2403,4013,0.7590721152765896,True
2403,4021,0.8451542547285165,True
2403,4081,0.8563488385776752,True
2403,5089,0.77005354108682,True
2403,5819,0.77005354108682,True
2403,6162,0.828078671210825,True
2403,6316,0.7784989441615229,True
2403,6917,0.7590721152765896,True
2404,380,0.7431605356175383,True
2404,722,0.7777777777777778,True
2404,1463,0.7431605356175383,True
2404,1753,0.8164965809277259,True
2404,2192,0.8333333333333334,True
2404,2671,0.7559289460184544,True
2404,3494,0.7844645405527361,True
2404,4003,0.7431605356175383,True
2404,4337,0.8249579113843054,True
2404,4724,0.7844645405527361,True
2404,5332,0.7431605356175383,True
2404,5562,0.7431605356175383,True
2404,6088,0.7817359599705715,True
2404,7024,0.7431605356175383,True
2404,8133,0.7715167498104595,True
2404,8756,0.7431605356175383,True
2404,9536,0.7559289460184544,True
2405,1978,0.9258200997725513,True
2405,3705,0.8651809126974003,True
2405,4974,0.8333333333333334,True
2405,5605,0.7660323462854265,True
2405,5820,0.7905694150420949,True
2405,5976,0.7844645405527361,True
2405,6269,0.8111071056538127,True
2405,6334,0.7777777777777778,True
2405,6346,0.7777777777777778,True
2405,6478,0.8249579113843054,True
2405,7225,0.7660323462854265,True
2405,7245,0.7660323462854265,True
2405,7969,0.7777777777777778,True
2405,8492,0.8432740427115678,True
2405,8543,0.7844645405527361,True
2405,8818,0.8432740427115678,True
2405,8889,0.7777777777777778,True
2405,9070,0.7777777777777778,True
2407,1199,0.8058229640253803,True
2407,2963,0.7559289460184545,True
2407,4466,0.7778444682625973,True
2407,5564,0.7715167498104595,True
2407,5608,0.7715167498104595,True
2407,7741,0.7590721152765896,True
2407,7775,0.8153742483272114,True
2407,8054,0.7412493166611012,True
2407,8528,0.8153742483272114,True
2407,9204,0.7715167498104595,True
2407,9400,0.7559289460184545,True
2408,595,0.7660323462854265,True
2408,1063,0.7660323462854265,True
2408,1932,0.8189230248533257,True
2408,2650,0.8111071056538127,True
2408,2939,0.7660323462854265,True
2408,3105,0.7844645405527361,True
2408,3827,0.7660323462854265,True
2408,4233,0.7431605356175383,True
2408,4680,0.7660323462854265,True
2408,5278,0.7911548052852398,True
2408,5287,0.7431605356175383,True
2408,5343,0.7660323462854265,True
2408,5415,0.7660323462854265,True
2408,6269,0.7570332986102252,True
2408,7681,0.7570332986102252,True
2408,7864,0.7431605356175383,True
2408,8199,0.7431605356175383,True
2409,313,0.7559289460184544,True
2409,458,0.8111071056538127,True
2409,1187,0.7570332986102252,True
2409,1214,0.7431605356175383,True
2409,3147,0.7911548052852398,True
2409,3964,0.7660323462854265,True
2409,4371,0.7378647873726218,True
2409,5894,0.7431605356175383,True
2409,6645,0.7431605356175383,True
2409,8548,0.7660323462854265,True
2409,8782,0.7302967433402213,True
2409,9029,0.7378647873726218,True
2410,2838,0.7412493166611013,True
2410,3509,0.807207352795575,True
2410,7572,0.7526178090063818,True
2410,7677,0.807207352795575,True
2410,8229,0.7844645405527362,True
2410,9022,0.7692307692307694,True
2410,9314,0.7412493166611013,True
2410,9379,0.8320502943378437,True
2411,1412,0.7715167498104596,True
2411,1803,0.75,True
2411,1822,0.7938566201357353,True
2411,2110,0.7715167498104596,True
2411,4414,0.75,True
2411,7831,0.8164965809277259,True
2411,7935,0.75,True
2411,9379,0.7938566201357353,True
2417,1078,0.7590721152765896,True
2417,1638,0.7412493166611012,True
2417,1663,0.7590721152765896,True
2417,2966,0.735767207381959,True
2417,8758,0.7768985960673559,True
2422,109,0.7456011350793258,True
2422,1092,0.7947194142390263,True
2422,3107,0.735767207381959,True
2422,4172,0.7456011350793258,True
2422,5318,0.834622326111986,True
2422,6491,0.7456011350793258,True
2422,6694,0.7456011350793258,True
2422,6735,0.7456011350793258,True
2422,8064,0.8271701918685112,True
2422,8667,0.77005354108682,True
2422,8848,0.7456011350793258,True
2422,8868,0.736842105263158,True
2422,8929,0.8029550685469662,True
2423,67,0.7647058823529411,True
2423,2823,0.7647058823529411,True
2423,7136,0.7647058823529411,True
2423,7587,0.8003267306650411,True
2423,7703,0.7514691493021793,True
2423,7808,0.7647058823529411,True
2423,8044,0.7514691493021793,True
2423,9171,0.7647058823529411,True
2423,9182,0.7514691493021793,True
2423,9465,0.7514691493021793,True
2424,678,0.7526178090063818,True
2424,935,0.7692307692307694,True
2424,1569,0.787726361443376,True
2424,1773,0.7442084075352507,True
2424,2682,0.7692307692307694,True
2424,3290,0.76271276980969,True
2424,3347,0.76271276980969,True
2424,4637,0.76271276980969,True
2424,6642,0.7412493166611013,True
2432,157,0.8488746876271653,True
2432,405,0.7745966692414833,True
2432,1087,0.7660323462854265,True
2432,1912,0.7882407813680822,True
2432,1978,0.7637626158259733,True
2432,2497,0.7882407813680822,True
2432,3256,0.8017837257372732,True
2432,3299,0.7882407813680822,True
2432,3440,0.7660323462854265,True
2432,4191,0.7660323462854265,True
2432,4646,0.8838834764831844,True
2432,4906,0.7660323462854265,True
2432,6562,0.7660323462854265,True
2432,6590,0.7826237921249264,True
2432,7001,0.8249579113843054,True
2432,7580,0.8488746876271653,True
2432,7582,0.8249579113843054,True
2432,7594,0.7882407813680822,True
2432,7811,0.8125,True
2432,7823,0.7745966692414833,True
2432,8161,0.7882407813680822,True
2432,8556,0.7660323462854265,True
2432,9201,0.7745966692414833,True
2432,9256,0.76271276980969,True
2432,9353,0.7882407813680822,True
2432,9589,0.7882407813680822,True
2433,982,0.7745966692414833,True
2433,1803,0.7453559924999297,True
2433,1986,0.7590721152765896,True
2433,2374,0.7348469228349533,True
2433,4184,0.7784989441615229,True
2433,5906,0.828078671210825,True
2433,6038,0.7348469228349533,True
2433,8645,0.7453559924999297,True
2435,161,0.7882407813680822,True
2435,422,0.7778444682625973,True
2435,694,0.8235294117647058,True
2435,1302,0.7647058823529411,True
2435,1531,0.8043996665398437,True
2435,1565,0.7778444682625973,True
2435,1624,0.7882407813680822,True
2435,2174,0.7592566023652966,True
2435,2894,0.7647058823529411,True
2435,2952,0.7647058823529411,True
2435,3202,0.7701540462154053,True
2435,3300,0.807207352795575,True
2435,3371,0.7647058823529411,True
2435,3448,0.7647058823529411,True
2435,3765,0.7789808377045201,True
2435,4262,0.8677218312746247,True
2435,4373,0.7778444682625973,True
2435,4598,0.7938841860374446,True
2435,4807,0.8574929257125441,True
2435,4919,0.8003267306650411,True
2435,4930,0.7882407813680822,True
2435,5229,0.7778444682625973,True
2435,5249,0.7647058823529411,True
2435,5660,0.8003267306650411,True
2435,5784,0.8574929257125441,True
2435,6741,0.8426648406178138,True
2435,7181,0.7592566023652966,True
2435,8034,0.7647058823529411,True
2435,8186,0.7778444682625973,True
2435,9230,0.7669649888473705,True
2438,1510,0.807207352795575,True
2438,4870,0.8006407690254357,True
2438,5608,0.8006407690254357,True
2438,6462,0.7635417155709334,True
2438,6674,0.76271276980969,True
2438,6847,0.8006407690254357,True
2438,6921,0.787726361443376,True
2438,7230,0.8153742483272114,True
2438,8911,0.8153742483272114,True
2438,9204,0.8006407690254357,True
2439,881,0.7745966692414833,True
2439,4100,0.7745966692414833,True
2439,7458,0.7453559924999297,True
2439,7500,0.7745966692414833,True
2439,7914,0.7590721152765896,True
2439,8031,0.7911548052852398,True
2439,8583,0.7505553499465134,True
2439,8911,0.7590721152765896,True
2439,9480,0.7745966692414833,True
2442,3051,0.7272727272727273,True
2442,3645,0.8058229640253805,True
2442,9198,0.7312724241271307,True
2445,3563,0.76271276980969,True
2445,4866,0.7526178090063818,True
2445,6159,0.7412493166611013,True
2445,7398,0.807207352795575,True
2451,296,0.77005354108682,True
2451,430,0.834622326111986,True
2451,1776,0.8111071056538127,True
2451,2308,0.7509392614826383,True
2451,2607,0.7570332986102252,True
2451,3094,0.8029550685469662,True
2451,3637,0.7789808377045201,True
2451,3809,0.7456011350793258,True
2451,4476,0.8111071056538127,True
2451,4678,0.7694837640638656,True
2451,5217,0.77005354108682,True
2451,5703,0.7456011350793258,True
2451,6648,0.7570332986102252,True
2451,7359,0.7789808377045201,True
2451,7491,0.7570332986102252,True
2451,8828,0.77005354108682,True
2455,981,0.7337993857053428,True
2455,3569,0.7977240352174656,True
2455,8110,0.7337993857053428,True
2456,722,0.7570332986102252,True
2456,1274,0.77005354108682,True
2456,1873,0.77005354108682,True
2456,2127,0.8603090020146067,True
2456,2308,0.8010018789148141,True
2456,2583,0.7970811413304556,True
2456,2935,0.7789808377045201,True
2456,3262,0.7970811413304556,True
2456,3541,0.77005354108682,True
2456,3686,0.77005354108682,True
2456,3916,0.77005354108682,True
2456,4533,0.7694837640638656,True
2456,4811,0.7570332986102252,True
2456,5147,0.7894736842105264,True
2456,5324,0.77005354108682,True
2456,8758,0.8207826816681233,True
2457,722,0.7911548052852398,True
2457,1872,0.7877263614433762,True
2457,2391,0.8164965809277259,True
2457,3674,0.7999999999999998,True
2457,3916,0.8666666666666665,True
2457,4003,0.8140915784106942,True
2457,4533,0.808290376865476,True
2457,5787,0.8391463916782735,True
2457,8031,0.7911548052852398,True
2457,8081,0.7877263614433762,True
2457,8121,0.7877263614433762,True
2457,8961,0.8292884288627292,True
2457,8963,0.7877263614433762,True
2457,9048,0.7911548052852398,True
2457,9511,0.8140915784106942,True
2465,66,0.76271276980969,True
2465,1547,0.7692307692307694,True
2465,1813,0.7692307692307694,True
2465,2306,0.76271276980969,True
2465,2947,0.76271276980969,True
2465,3305,0.787726361443376,True
2465,3959,0.76271276980969,True
2465,6206,0.7692307692307694,True
2465,6241,0.76271276980969,True
2465,6608,0.807207352795575,True
2465,7924,0.76271276980969,True
2465,8041,0.76271276980969,True
2465,9521,0.76271276980969,True
2470,584,0.8391463916782735,True
2470,625,0.7882407813680822,True
2470,1403,0.7882407813680822,True
2470,1491,0.7882407813680822,True
2470,2245,0.7660323462854265,True
2470,2964,0.875,True
2470,3975,0.7660323462854265,True
2470,4758,0.7905694150420949,True
2470,6243,0.7537783614444091,True
2470,6477,0.7660323462854265,True
2470,7576,0.8488746876271653,True
2470,8822,0.7826237921249264,True
2470,9501,0.7660323462854265,True
2479,147,0.7462025072446365,True
2479,296,0.778498944161523,True
2479,1285,0.7526178090063818,True
2479,2285,0.7312724241271307,True
2479,3906,0.7312724241271307,True
2479,5041,0.7526178090063818,True
2479,5150,0.7833494518006403,True
2479,5602,0.7526178090063818,True
2482,536,0.75,True
2482,643,0.8198915917499227,True
2482,1471,0.75,True
2482,1839,0.75,True
2482,2206,0.75,True
2482,2255,0.8198915917499227,True
2482,3068,0.7938566201357353,True
2482,3371,0.8401680504168059,True
2482,3374,0.8486684247915054,True
2482,3448,0.7701540462154053,True
2482,4373,0.7715167498104596,True
2482,5477,0.7715167498104596,True
2482,5712,0.75,True
2482,6675,0.7833494518006403,True
2482,7290,0.7715167498104596,True
2484,103,0.8095238095238094,True
2484,718,0.7409585736349483,True
2484,2594,0.7409585736349483,True
2484,3063,0.7409585736349483,True
2484,3999,0.8229511997978235,True
2484,5861,0.7409585736349483,True
2484,6462,0.7509392614826382,True
2484,7195,0.7715167498104595,True
2484,8446,0.7509392614826382,True
2484,8583,0.7807200583588264,True
2485,1186,0.735767207381959,True
2485,1250,0.7768985960673559,True
2485,3796,0.8571428571428572,True
2492,350,0.7692307692307694,True
2492,895,0.7635417155709334,True
2492,1365,0.7399400733959437,True
2492,1569,0.787726361443376,True
2492,1826,0.8362420100070909,True
2492,1936,0.76271276980969,True
2492,2002,0.7399400733959437,True
2492,2280,0.7412493166611013,True
2492,6002,0.7412493166611013,True
2492,6642,0.7412493166611013,True
2495,1638,0.7205766921228921,True
2495,2285,0.7701540462154053,True
2495,2669,0.728492796385774,True
2495,3466,0.7453559924999298,True
2495,3672,0.7453559924999298,True
2495,5703,0.7216878364870322,True
2497,1787,0.7647058823529411,True
2497,2432,0.7882407813680822,True
2497,2773,0.7701540462154053,True
2497,3210,0.7778444682625973,True
2497,3431,0.7647058823529411,True
2497,4730,0.8235294117647058,True
2497,4914,0.8003267306650411,True
2497,5038,0.8003267306650411,True
2497,5127,0.7778444682625973,True
2497,5370,0.7789808377045201,True
2497,6562,0.8003267306650411,True
2497,7522,0.8346223261119858,True
2497,7605,0.8003267306650411,True
2497,7648,0.8003267306650411,True
2497,7852,0.7778444682625973,True
2497,8038,0.7514691493021793,True
2497,8161,0.7647058823529411,True
2497,8453,0.8003267306650411,True
2497,8485,0.7647058823529411,True
2497,8653,0.7882407813680822,True
2497,9589,0.7647058823529411,True
2506,4754,0.7660323462854265,True
2506,8008,0.7905694150420949,True
2508,213,0.787726361443376,True
2508,2364,0.7412493166611013,True
2508,2579,0.7526178090063818,True
2508,3636,0.7692307692307694,True
2508,4021,0.7867957924694431,True
2508,4373,0.7412493166611013,True
2508,4473,0.7844645405527362,True
2508,6310,0.76271276980969,True
2513,1246,0.75,True
2513,1317,0.7276068751089989,True
2513,1499,0.8017837257372732,True
2513,4637,0.75,True
2513,4990,0.75,True
2513,5078,0.75,True
2513,5345,0.76271276980969,True
2513,6179,0.7349684152591671,True
2514,360,0.7412493166611013,True
2514,428,0.7526178090063818,True
2514,749,0.7692307692307694,True
2514,1526,0.8362420100070909,True
2514,2077,0.7412493166611013,True
2514,2245,0.7844645405527362,True
2514,2893,0.7692307692307694,True
2514,3114,0.7526178090063818,True
2514,3669,0.8153742483272114,True
2514,3802,0.7692307692307694,True
2514,4109,0.7526178090063818,True
2514,4421,0.7412493166611013,True
2514,5408,0.7692307692307694,True
2514,5602,0.7692307692307694,True
2514,5869,0.7692307692307694,True
2514,5915,0.7526178090063818,True
2514,6545,0.787726361443376,True
2514,6677,0.787726361443376,True
2514,7234,0.7526178090063818,True
2514,8650,0.7526178090063818,True
2516,1365,0.7431605356175383,True
2516,1983,0.7222222222222222,True
2516,3316,0.7302967433402213,True
2516,3594,0.8003267306650412,True
2516,3704,0.7559289460184544,True
2516,3721,0.7302967433402213,True
2516,6778,0.7222222222222222,True
2516,7531,0.7222222222222222,True
2522,583,0.8006407690254357,True
2522,1153,0.8744746321952063,True
2522,3598,0.8320502943378437,True
2522,3869,0.7692307692307694,True
2522,3988,0.8320502943378437,True
2522,4463,0.787726361443376,True
2522,4709,0.7844645405527362,True
2522,5313,0.787726361443376,True
2522,6048,0.8153742483272114,True
2522,6451,0.787726361443376,True
2522,7548,0.8320502943378437,True
2522,8178,0.7692307692307694,True
2522,8294,0.807207352795575,True
2525,41,0.8017837257372732,True
2525,481,0.7412493166611012,True
2525,1555,0.7778444682625973,True
2525,2884,0.7715167498104595,True
2525,3006,0.7715167498104595,True
2525,3129,0.7778444682625973,True
2525,4219,0.8017837257372732,True
2525,5039,0.7412493166611012,True
2525,5602,0.7412493166611012,True
2525,5608,0.7715167498104595,True
2525,6002,0.7857142857142858,True
2525,6205,0.7590721152765896,True
2525,6651,0.7590721152765896,True
2525,6921,0.7590721152765896,True
2525,6949,0.7715167498104595,True
2525,7035,0.7590721152765896,True
2525,7657,0.7778444682625973,True
2525,8001,0.7412493166611012,True
2525,8054,0.7412493166611012,True
2525,9204,0.7715167498104595,True
2526,1749,0.7590721152765896,True
2526,1773,0.7505553499465134,True
2526,2818,0.828078671210825,True
2526,3765,0.77005354108682,True
2526,4032,0.77005354108682,True
2526,7134,0.7514691493021793,True
2526,9624,0.7514691493021793,True
2534,1718,0.8401680504168059,True
2534,2894,0.7647058823529411,True
2534,3156,0.8235294117647058,True
2534,3361,0.8677218312746247,True
2534,3379,0.7701540462154053,True
2534,3489,0.7778444682625973,True
2534,3609,0.8426648406178138,True
2534,3637,0.7647058823529411,True
2534,4021,0.7938841860374446,True
2534,4473,0.8003267306650411,True
2534,5077,0.7647058823529411,True
2534,5362,0.8140915784106942,True
2534,5441,0.7647058823529411,True
2534,5535,0.8140915784106942,True
2534,5619,0.7778444682625973,True
2534,5714,0.7882407813680822,True
2534,6461,0.7778444682625973,True
2534,9619,0.8140915784106942,True
2536,301,0.7999999999999998,True
2536,1290,0.8391463916782735,True
2536,1432,0.7745966692414833,True
2536,2598,0.7745966692414833,True
2536,7614,0.8391463916782735,True
2536,8045,0.7745966692414833,True
2536,8437,0.7999999999999998,True
2536,8453,0.7911548052852398,True
2536,8637,0.8198915917499228,True
2536,9446,0.7745966692414833,True
2541,456,0.7660323462854265,True
2541,519,0.75,True
2541,1072,0.7456011350793258,True
2541,3170,0.75,True
2541,4891,0.7349684152591671,True
2541,7936,0.7276068751089989,True
2541,8097,0.75,True
2541,8196,0.7745966692414833,True
2541,8477,0.7745966692414833,True
2541,9421,0.7349684152591671,True
2541,9449,0.75,True
2549,1654,0.75,True
2549,2239,0.7453559924999298,True
2549,5962,0.7453559924999298,True
2549,6718,0.7701540462154053,True
2549,8102,0.7701540462154053,True
2551,817,0.7537783614444091,True
2551,845,0.8043996665398437,True
2551,868,0.8362420100070909,True
2551,3380,0.8058229640253805,True
2551,3387,0.8362420100070909,True
2551,3558,0.7526178090063818,True
2551,7905,0.778498944161523,True
2551,8847,0.8058229640253805,True
2551,8866,0.7627700713964739,True
2551,9584,0.7537783614444091,True
2552,481,0.7399400733959437,True
2552,2762,0.8346223261119858,True
2552,4170,0.7778444682625973,True
2552,5039,0.7399400733959437,True
2552,5080,0.7276068751089989,True
2552,7192,0.7312724241271307,True
2552,7775,0.7399400733959437,True
2552,7802,0.807207352795575,True
2552,8001,0.807207352795575,True
2558,380,0.7514691493021793,True
2558,1365,0.7514691493021793,True
2558,1679,0.7514691493021793,True
2558,2105,0.7514691493021793,True
2558,2328,0.77005354108682,True
2558,3007,0.828078671210825,True
2558,3491,0.7745966692414833,True
2558,8019,0.7590721152765896,True
2558,8961,0.77005354108682,True
2558,9260,0.7590721152765896,True
2558,9574,0.77005354108682,True
2559,961,0.7349684152591671,True
2559,4426,0.7349684152591671,True
2559,5707,0.7970811413304556,True
2559,6051,0.7252406676228422,True
2559,9605,0.7252406676228422,True
2562,243,0.8488746876271653,True
2562,488,0.7647058823529411,True
2562,812,0.7778444682625973,True
2562,846,0.7647058823529411,True
2562,1679,0.7647058823529411,True
2562,2105,0.8235294117647058,True
2562,3438,0.8488746876271653,True
2562,4650,0.7882407813680822,True
2562,5639,0.8003267306650411,True
2562,6405,0.7778444682625973,True
2562,7114,0.8140915784106942,True
2562,7537,0.8823529411764706,True
2562,8189,0.7647058823529411,True
2562,8424,0.8003267306650411,True
2562,9148,0.8235294117647058,True
2562,9432,0.7647058823529411,True
2563,68,0.7877263614433762,True
2563,596,0.7999999999999998,True
2563,698,0.7590721152765896,True
2563,1622,0.7514691493021793,True
2563,1977,0.7745966692414833,True
2563,2894,0.8140915784106942,True
2563,3300,0.7877263614433762,True
2563,3448,0.7514691493021793,True
2563,3785,0.7877263614433762,True
2563,3827,0.7745966692414833,True
2563,4032,0.77005354108682,True
2563,4426,0.7745966692414833,True
2563,4543,0.7590721152765896,True
2563,5332,0.8767140075192092,True
2563,5753,0.7877263614433762,True
2563,6289,0.7999999999999998,True
2563,6987,0.7745966692414833,True
2563,7412,0.7514691493021793,True
2570,558,0.7647058823529411,True
2570,625,0.7647058823529411,True
2570,1086,0.7882407813680822,True
2570,1801,0.7778444682625973,True
2570,1881,0.7882407813680822,True
2570,2394,0.7778444682625973,True
2570,2802,0.7789808377045201,True
2570,2897,0.7669649888473705,True
2570,2965,0.7701540462154053,True
2570,3162,0.8574929257125441,True
2570,3504,0.7647058823529411,True
2570,3669,0.7778444682625973,True
2570,3674,0.8140915784106942,True
2570,4520,0.8134892168199606,True
2570,4533,0.8134892168199606,True
2570,4775,0.7592566023652966,True
2570,6497,0.846809798439941,True
2570,6904,0.8003267306650411,True
2570,8251,0.8140915784106942,True
2570,8558,0.8426648406178138,True
2570,8625,0.7778444682625973,True
2570,8961,0.7789808377045201,True
2570,9104,0.7778444682625973,True
2575,359,0.7509392614826382,True
2575,638,0.7938841860374446,True
2575,882,0.7581753965757456,True
2575,995,0.7938841860374446,True
2575,1316,0.846809798439941,True
2575,1491,0.7938841860374446,True
2575,1689,0.7888106377466153,True
2575,2170,0.7637626158259733,True
2575,2242,0.7715167498104595,True
2575,2245,0.7715167498104595,True
2575,2381,0.7637626158259733,True
2575,2814,0.7637626158259733,True
2575,2876,0.8183170883849713,True
2575,2900,0.7637626158259733,True
2575,3319,0.8010018789148141,True
2575,3975,0.7715167498104595,True
2575,4173,0.7715167498104595,True
2575,4520,0.7807200583588264,True
2575,4678,0.7807200583588264,True
2575,4797,0.7581753965757456,True
2575,4842,0.8095238095238094,True
2575,4919,0.7715167498104595,True
2575,5565,0.846809798439941,True
2575,5794,0.7888106377466153,True
2575,5872,0.7715167498104595,True
2575,5987,0.7637626158259733,True
2575,6186,0.7637626158259733,True
2575,6461,0.7581753965757456,True
2575,6477,0.7715167498104595,True
2575,6677,0.7888106377466153,True
2575,7347,0.7938841860374446,True
2575,8009,0.7581753965757456,True
2575,8552,0.7715167498104595,True
2575,8575,0.816496580927726,True
2575,9111,0.7637626158259733,True
2576,68,0.7844645405527361,True
2576,1552,0.7844645405527361,True
2576,1629,0.8249579113843054,True
2576,1977,0.7660323462854265,True
2576,2704,0.7660323462854265,True
2576,3699,0.8574929257125442,True
2576,3709,0.7660323462854265,True
2576,4032,0.7570332986102252,True
2576,4337,0.7660323462854265,True
2576,5147,0.7570332986102252,True
2576,5234,0.8520128672302583,True
2576,5332,0.8003267306650412,True
2576,6348,0.7570332986102252,True
2576,7091,0.7715167498104595,True
2577,1464,0.7537783614444091,True
2577,2671,0.7349684152591671,True
2577,3093,0.7349684152591671,True
2577,4533,0.7826237921249264,True
2577,5033,0.75,True
2577,6481,0.7456011350793258,True
2577,8758,0.7826237921249264,True
2577,9536,0.7349684152591671,True
2579,389,0.7833494518006403,True
2579,451,0.8362420100070909,True
2579,624,0.8581163303210332,True
2579,1285,0.7526178090063818,True
2579,1431,0.7526178090063818,True
2579,1463,0.8043996665398437,True
2579,2191,0.7526178090063818,True
2579,2364,0.8058229640253805,True
2579,2508,0.7526178090063818,True
2579,4249,0.7312724241271307,True
2579,5703,0.7537783614444091,True
2579,5915,0.9090909090909092,True
2579,6121,0.7526178090063818,True
2579,9106,0.7312724241271307,True
2582,6857,0.8017837257372732,True
2582,6912,0.828078671210825,True
2582,7250,0.7349684152591671,True
2583,251,0.760638829255665,True
2583,1753,0.7715167498104595,True
2583,1845,0.8017837257372732,True
2583,2456,0.7970811413304556,True
2583,2975,0.7715167498104595,True
2583,3541,0.7590721152765896,True
2583,3916,0.7590721152765896,True
2583,4003,0.7778444682625973,True
2583,4132,0.7715167498104595,True
2583,5602,0.8153742483272114,True
2583,5610,0.7857142857142858,True
2583,5710,0.7715167498104595,True
2583,5725,0.7857142857142858,True
2583,6584,0.7715167498104595,True
2583,8828,0.7590721152765896,True
2583,9472,0.8017837257372732,True
2588,2197,0.7778444682625973,True
2588,2236,0.7857142857142858,True
2588,4151,0.7715167498104595,True
2588,4152,0.7715167498104595,True
2588,4478,0.7857142857142858,True
2588,4520,0.8366600265340756,True
2588,5181,0.8189230248533257,True
2588,8421,0.828078671210825,True
2588,8571,0.8426648406178137,True
2588,8961,0.7970811413304556,True
2591,209,0.8153742483272114,True
2591,1250,0.7768985960673559,True
2591,1276,0.7590721152765896,True
2591,2669,0.735767207381959,True
2592,2879,0.7412493166611012,True
2592,5054,0.8451542547285166,True
2592,6429,0.7412493166611012,True
2592,6835,0.7857142857142858,True
2592,7001,0.7559289460184545,True
2592,8439,0.7412493166611012,True
2592,9182,0.7590721152765896,True
2594,110,0.7647058823529411,True
2594,922,0.8134892168199606,True
2594,1773,0.7592566023652966,True
2594,1975,0.807207352795575,True
2594,2484,0.7409585736349483,True
2594,7127,0.7789808377045201,True
2594,7582,0.7431605356175383,True
2594,7963,0.8235294117647058,True
2594,7968,0.7431605356175383,True
2594,9361,0.7514691493021793,True
2595,375,0.77005354108682,True
2595,1977,0.7745966692414833,True
2595,3785,0.7877263614433762,True
2595,4532,0.7745966692414833,True
2595,5332,0.7514691493021793,True
2595,5512,0.7514691493021793,True
2595,5627,0.7745966692414833,True
2595,5870,0.7745966692414833,True
2595,6779,0.7514691493021793,True
2595,7097,0.7590721152765896,True
2595,7134,0.7514691493021793,True
2595,7279,0.7590721152765896,True
2598,59,0.7745966692414833,True
2598,2126,0.8488746876271653,True
2598,2536,0.7745966692414833,True
2598,3440,0.8249579113843054,True
2598,4496,0.7826237921249264,True
2598,4546,0.7537783614444091,True
2598,4646,0.7660323462854265,True
2598,6562,0.7660323462854265,True
2598,7001,0.7660323462854265,True
2598,7648,0.7660323462854265,True
2598,7967,0.8125,True
2598,7968,0.7660323462854265,True
2598,8041,0.75,True
2598,8637,0.7938566201357353,True
2598,8664,0.7660323462854265,True
2598,9537,0.8125,True
2598,9538,0.7745966692414833,True
2599,1199,0.8040302522073697,True
2599,1630,0.7745966692414833,True
2599,1803,0.7698003589195009,True
2599,3006,0.8660254037844386,True
2599,5254,0.8017837257372732,True
2599,6038,0.8432740427115678,True
2599,6976,0.7745966692414833,True
2599,7035,0.7745966692414833,True
2599,7314,0.8017837257372732,True
2599,8279,0.8040302522073697,True
2602,1803,0.75,True
2602,2599,0.7698003589195009,True
2602,7337,0.7833494518006403,True
2602,7572,0.7833494518006403,True
2602,7588,0.8660254037844386,True
2602,7871,0.7715167498104596,True
2602,8279,0.7833494518006403,True
2602,8321,0.7715167498104596,True
2602,9046,0.7715167498104596,True
2602,9524,0.7715167498104596,True
2602,9563,0.7715167498104596,True
2606,1449,0.7778444682625973,True
2606,1617,0.7789808377045201,True
2606,2374,0.7669649888473705,True
2606,4360,0.8003267306650411,True
2606,7406,0.7647058823529411,True
2606,7791,0.7882407813680822,True
2606,8229,0.8003267306650411,True
2606,8421,0.7514691493021793,True
2606,9229,0.8235294117647058,True
2606,9563,0.8426648406178138,True
2607,430,0.8003267306650412,True
2607,1491,0.8003267306650412,True
2607,1776,0.7777777777777778,True
2607,2308,0.7715167498104595,True
2607,2451,0.7570332986102252,True
2607,2618,0.8189230248533257,True
2607,2948,0.7559289460184544,True
2607,3319,0.7570332986102252,True
2607,6631,0.8189230248533257,True
2607,7133,0.7777777777777778,True
2607,7683,0.7570332986102252,True
2607,8790,0.7660323462854265,True
2607,9030,0.7559289460184544,True
2607,9046,0.7559289460184544,True
2607,9158,0.8111071056538127,True
2610,1239,0.8058229640253805,True
2610,3674,0.8563488385776752,True
2610,3743,0.7817359599705715,True
2610,4924,0.8181818181818182,True
2610,6523,0.7833494518006403,True
2610,7105,0.8581163303210332,True
2610,7621,0.8058229640253805,True
2610,7804,0.8058229640253805,True
2610,7865,0.8181818181818182,True
2610,8081,0.8362420100070909,True
2610,8121,0.8362420100070909,True
2610,8287,0.9198662110077999,True
2610,8355,0.8040302522073697,True
2610,8963,0.8362420100070909,True
2610,9511,0.8043996665398437,True
2614,1220,0.7514691493021793,True
2614,1860,0.7514691493021793,True
2614,3150,0.7911548052852398,True
2614,3427,0.7590721152765896,True
2614,4069,0.7745966692414833,True
2614,4218,0.7514691493021793,True
2614,4563,0.7745966692414833,True
2614,5972,0.7514691493021793,True
2614,6068,0.7590721152765896,True
2614,8747,0.7514691493021793,True
2614,8766,0.8198915917499228,True
2614,8797,0.7745966692414833,True
2614,8804,0.77005354108682,True
2616,3114,0.7833494518006403,True
2616,5077,0.7701540462154053,True
2616,6457,0.7715167498104596,True
2616,6468,0.7715167498104596,True
2616,7567,0.7453559924999298,True
2617,2993,0.7333333333333332,True
2617,4397,0.7453559924999297,True
